timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728682734044,699,addProduct-3,200,OK,150 Users 1-4,text,true,,841,473,100,100,https://fakestoreapi.com/products,699,0,446
1728682734577,202,getAllProducts-1,200,OK,150 Users 1-40,text,true,,5103,236,100,100,https://fakestoreapi.com/products,202,0,0
1728682733986,802,addProduct-3,200,OK,150 Users 1-39,text,true,,847,473,100,100,https://fakestoreapi.com/products,802,0,545
1728682734468,321,getAllProducts-1,200,OK,150 Users 1-21,text,true,,5101,236,100,100,https://fakestoreapi.com/products,321,0,0
1728682734459,341,getAllProducts-1,200,OK,150 Users 1-27,text,true,,5105,236,100,100,https://fakestoreapi.com/products,341,0,0
1728682734132,670,addProduct-3,200,OK,150 Users 1-20,text,true,,843,473,100,100,https://fakestoreapi.com/products,670,0,432
1728682734127,838,addProduct-3,200,OK,150 Users 1-35,text,true,,841,473,100,100,https://fakestoreapi.com/products,838,0,583
1728682734168,786,addProduct-3,200,OK,150 Users 1-81,text,true,,837,473,100,100,https://fakestoreapi.com/products,786,0,538
1728682734743,209,getAllProducts-1,200,OK,150 Users 1-4,text,true,,5101,236,100,100,https://fakestoreapi.com/products,209,0,0
1728682734742,206,getAllProducts-1,200,OK,150 Users 1-79,text,true,,5097,236,100,100,https://fakestoreapi.com/products,206,0,0
1728682734706,208,getAllProducts-1,200,OK,150 Users 1-28,text,true,,5111,236,100,100,https://fakestoreapi.com/products,208,0,0
1728682734721,185,getAllProducts-1,200,OK,150 Users 1-44,text,true,,5111,236,100,100,https://fakestoreapi.com/products,185,0,0
1728682734130,776,addProduct-3,200,OK,150 Users 1-64,text,true,,841,473,100,100,https://fakestoreapi.com/products,776,0,518
1728682734686,213,getAllProducts-1,200,OK,150 Users 1-48,text,true,,5111,236,100,100,https://fakestoreapi.com/products,213,0,0
1728682734159,737,addProduct-3,200,OK,150 Users 1-68,text,true,,851,473,100,100,https://fakestoreapi.com/products,737,0,489
1728682731899,2988,addProduct-3,200,OK,150 Users 1-23,text,true,,847,473,100,100,https://fakestoreapi.com/products,2988,0,2635
1728682734185,702,addProduct-3,200,OK,150 Users 1-7,text,true,,839,473,100,100,https://fakestoreapi.com/products,702,0,456
1728682734665,204,getAllProducts-1,200,OK,150 Users 1-70,text,true,,5103,236,100,100,https://fakestoreapi.com/products,204,0,0
1728682734668,199,getAllProducts-1,200,OK,150 Users 1-99,text,true,,5105,236,100,100,https://fakestoreapi.com/products,199,0,0
1728682734663,204,getAllProducts-1,200,OK,150 Users 1-71,text,true,,5107,236,100,100,https://fakestoreapi.com/products,204,0,0
1728682734665,200,getAllProducts-1,200,OK,150 Users 1-73,text,true,,5119,236,100,100,https://fakestoreapi.com/products,200,0,0
1728682734662,199,getAllProducts-1,200,OK,150 Users 1-83,text,true,,5111,236,100,100,https://fakestoreapi.com/products,199,0,0
1728682734532,319,getAllProducts-1,200,OK,150 Users 1-88,text,true,,5097,236,100,100,https://fakestoreapi.com/products,319,0,0
1728682734128,718,addProduct-3,200,OK,150 Users 1-93,text,true,,841,473,100,100,https://fakestoreapi.com/products,718,0,476
1728682734105,735,addProduct-3,200,OK,150 Users 1-33,text,true,,845,473,100,100,https://fakestoreapi.com/products,735,0,460
1728682734076,753,addProduct-3,200,OK,150 Users 1-61,text,true,,843,473,100,100,https://fakestoreapi.com/products,753,0,487
1728682734607,217,getAllProducts-1,200,OK,150 Users 1-74,text,true,,5109,236,100,100,https://fakestoreapi.com/products,217,0,0
1728682734788,217,getAllProducts-1,200,OK,150 Users 1-39,text,true,,5103,236,100,100,https://fakestoreapi.com/products,217,0,0
1728682734803,225,getAllProducts-1,200,OK,150 Users 1-20,text,true,,5105,236,100,100,https://fakestoreapi.com/products,225,0,0
1728682734237,844,addProduct-3,200,OK,150 Users 1-87,text,true,,841,473,100,100,https://fakestoreapi.com/products,844,0,575
1728682734260,835,addProduct-3,200,OK,150 Users 1-56,text,true,,845,473,100,100,https://fakestoreapi.com/products,835,0,578
1728682734263,833,addProduct-3,200,OK,150 Users 1-16,text,true,,849,473,100,100,https://fakestoreapi.com/products,833,0,556
1728682734161,936,addProduct-3,200,OK,150 Users 1-59,text,true,,839,473,100,100,https://fakestoreapi.com/products,936,0,545
1728682734136,964,addProduct-3,200,OK,150 Users 1-50,text,true,,839,473,100,100,https://fakestoreapi.com/products,964,0,572
1728682734257,846,addProduct-3,200,OK,150 Users 1-80,text,true,,846,473,100,100,https://fakestoreapi.com/products,846,0,593
1728682734194,916,addProduct-3,200,OK,150 Users 1-58,text,true,,843,473,100,100,https://fakestoreapi.com/products,916,0,604
1728682734275,843,addProduct-3,200,OK,150 Users 1-85,text,true,,845,473,100,100,https://fakestoreapi.com/products,843,0,578
1728682734276,842,addProduct-3,200,OK,150 Users 1-6,text,true,,847,473,100,100,https://fakestoreapi.com/products,842,0,585
1728682734275,843,addProduct-3,200,OK,150 Users 1-57,text,true,,841,473,100,100,https://fakestoreapi.com/products,843,0,580
1728682734278,840,addProduct-3,200,OK,150 Users 1-45,text,true,,837,473,100,100,https://fakestoreapi.com/products,840,0,589
1728682734297,821,addProduct-3,200,OK,150 Users 1-38,text,true,,841,473,100,100,https://fakestoreapi.com/products,821,0,569
1728682734272,846,addProduct-3,200,OK,150 Users 1-41,text,true,,843,473,100,100,https://fakestoreapi.com/products,846,0,580
1728682734278,842,addProduct-3,200,OK,150 Users 1-86,text,true,,839,473,100,100,https://fakestoreapi.com/products,842,0,585
1728682734308,813,addProduct-3,200,OK,150 Users 1-2,text,true,,839,473,100,100,https://fakestoreapi.com/products,813,0,559
1728682734261,861,addProduct-3,200,OK,150 Users 1-43,text,true,,852,473,100,100,https://fakestoreapi.com/products,861,0,590
1728682734279,844,addProduct-3,200,OK,150 Users 1-65,text,true,,845,473,100,100,https://fakestoreapi.com/products,844,0,586
1728682734443,707,addProduct-3,200,OK,150 Users 1-9,text,true,,843,473,100,100,https://fakestoreapi.com/products,707,0,466
1728682734300,853,addProduct-3,200,OK,150 Users 1-76,text,true,,849,473,100,100,https://fakestoreapi.com/products,853,0,599
1728682734448,709,addProduct-3,200,OK,150 Users 1-91,text,true,,841,473,100,100,https://fakestoreapi.com/products,709,0,469
1728682734446,713,addProduct-3,200,OK,150 Users 1-15,text,true,,845,473,100,100,https://fakestoreapi.com/products,713,0,470
1728682734283,876,addProduct-3,200,OK,150 Users 1-97,text,true,,841,473,100,100,https://fakestoreapi.com/products,876,0,617
1728682734446,714,addProduct-3,200,OK,150 Users 1-54,text,true,,839,473,100,100,https://fakestoreapi.com/products,714,0,471
1728682734447,715,addProduct-3,200,OK,150 Users 1-100,text,true,,841,473,100,100,https://fakestoreapi.com/products,715,0,469
1728682734985,197,getAllProducts-1,200,OK,150 Users 1-93,text,true,,5107,236,100,100,https://fakestoreapi.com/products,197,0,0
1728682734984,198,getAllProducts-1,200,OK,150 Users 1-81,text,true,,5105,236,100,100,https://fakestoreapi.com/products,198,0,0
1728682734984,198,getAllProducts-1,200,OK,150 Users 1-64,text,true,,5113,236,100,100,https://fakestoreapi.com/products,198,0,0
1728682734985,198,getAllProducts-1,200,OK,150 Users 1-7,text,true,,5107,236,100,100,https://fakestoreapi.com/products,198,0,0
1728682734984,206,getAllProducts-1,200,OK,150 Users 1-35,text,true,,5103,236,100,100,https://fakestoreapi.com/products,206,0,0
1728682734985,205,getAllProducts-1,200,OK,150 Users 1-23,text,true,,5107,236,100,100,https://fakestoreapi.com/products,205,0,0
1728682734985,207,getAllProducts-1,200,OK,150 Users 1-68,text,true,,5107,236,100,100,https://fakestoreapi.com/products,207,0,0
1728682734263,930,addProduct-3,200,OK,150 Users 1-12,text,true,,845,473,100,100,https://fakestoreapi.com/products,930,0,574
1728682734445,754,addProduct-3,200,OK,150 Users 1-42,text,true,,839,473,100,100,https://fakestoreapi.com/products,754,0,499
1728682734443,758,addProduct-3,200,OK,150 Users 1-62,text,true,,841,473,100,100,https://fakestoreapi.com/products,758,0,503
1728682734985,216,getAllProducts-1,200,OK,150 Users 1-61,text,true,,5107,236,100,100,https://fakestoreapi.com/products,216,0,0
1728682734446,759,addProduct-3,200,OK,150 Users 1-69,text,true,,839,473,100,100,https://fakestoreapi.com/products,759,0,506
1728682734459,753,addProduct-3,200,OK,150 Users 1-78,text,true,,843,473,100,100,https://fakestoreapi.com/products,753,0,512
1728682734172,1049,addProduct-3,200,OK,150 Users 1-36,text,true,,845,473,100,100,https://fakestoreapi.com/products,1049,0,631
1728682734444,779,addProduct-3,200,OK,150 Users 1-17,text,true,,851,473,100,100,https://fakestoreapi.com/products,779,0,530
1728682734448,780,addProduct-3,200,OK,150 Users 1-75,text,true,,843,473,100,100,https://fakestoreapi.com/products,780,0,525
1728682734445,793,addProduct-3,200,OK,150 Users 1-30,text,true,,837,473,100,100,https://fakestoreapi.com/products,793,0,508
1728682734985,260,getAllProducts-1,200,OK,150 Users 1-33,text,true,,5105,236,100,100,https://fakestoreapi.com/products,260,0,0
1728682734445,801,addProduct-3,200,OK,150 Users 1-55,text,true,,839,473,100,100,https://fakestoreapi.com/products,801,0,505
1728682734449,809,addProduct-3,200,OK,150 Users 1-96,text,true,,839,473,100,100,https://fakestoreapi.com/products,809,0,564
1728682734443,817,addProduct-3,200,OK,150 Users 1-3,text,true,,841,473,100,100,https://fakestoreapi.com/products,817,0,562
1728682734657,621,addProduct-3,200,OK,150 Users 1-31,text,true,,846,473,100,100,https://fakestoreapi.com/products,621,0,424
1728682734645,633,addProduct-3,200,OK,150 Users 1-92,text,true,,841,473,100,100,https://fakestoreapi.com/products,633,0,429
1728682735095,185,getAllProducts-1,200,OK,150 Users 1-56,text,true,,5105,236,100,100,https://fakestoreapi.com/products,185,0,0
